 0.0727099 	 0.04534363	 0.07264628	-0.01573132	 0.08965165	 0.0771484	 -0.06550527	 0.21958758	 0.03322629	 0.12848517	 0.12391836	 0.16063248	 -0.09770689	 0.14565095	 0.06175399	-0.22921692	-0.07951651	 0.19655772	 -0.09180028	 0.06559291	 0.15404972	-0.02533886	 0.15958731	-0.07946156	 -0.15985218	 0.18198806	-0.06342351	 0.20980255	 0.17911962	-0.15522622	  0.08326156	-0.07780945	-0.00112092	 0.02836793	-0.03282042	 0.06738977	 -0.14172725	-0.20642103	-0.01322921	-0.05713181	 0.21867773	-0.16252664	 -0.02598768	 0.08908881	 0.01821219	-0.12168483	-0.09455709	-0.08805051	 -0.16754131	-0.09456274	 0.0857535 	-0.02742446	 0.04082885	-0.05698926	  0.02412236	-0.25034124	 0.07420498	 0.06618543	 0.00502958	 0.05286492	 -0.0205189 	-0.01710744	-0.01479788	-0.04488838	 0.06156583	-0.14422072	 -0.05019706	-0.15137625	 0.05970631	 0.19029395	-0.06416343	 0.00877276	  0.15124975	 0.15818311	-0.0539573 	 0.03451576	 0.09010538	 0.02239281	 -0.03105939	-0.04189896	 0.14639005	-0.02838386	-0.145852  	 0.07782417	  0.03669585	 0.08723389	-0.09111741	 0.00308795	-0.0725225 	-0.00294092	  0.03560848	 0.06838127	-0.08130015	 0.00190919	 0.01552302	-0.00852703	 -0.13828626	-0.01364469	-0.12508316	 0.04645294	 0.14039086	-0.14647901	  0.08245258	-0.10042608	 0.16421546	 0.01142456	 0.06434064	-0.1484665	 -0.16907845	 0.0526353 	-0.04141085	 0.15853125	 0.00964936	 0.03320307	 -0.15517965	 0.02589085	-0.04435838	-0.00356672	 0.12805495	-0.11895148
  2.63451368e-01	  1.08147576e-01	 -1.11363895e-01	  6.42717257e-02	   2.58057751e-02	 -3.15969855e-01	  1.11255579e-01	 -7.40719065e-02	  -9.33242366e-02	  7.73240114e-03	 -1.30149052e-01	 -2.81452030e-01	  -4.41535413e-02	 -2.62619883e-01	  1.41153678e-01	 -5.98093234e-02	   7.35216588e-03	 -5.72244376e-02	  1.66562840e-01	 -2.67974466e-01	  -2.69787729e-01	  1.24355383e-01	 -1.91433713e-01	  7.07344711e-02	   1.43149778e-01	  2.37892196e-02	  2.05812633e-01	 -1.24465719e-01	  -7.56525695e-02	  1.92267187e-02	 -6.90743327e-03	  1.00033477e-01	  -2.58072674e-01	  1.72638312e-01	 -8.00201818e-02	  9.38367657e-03	   1.43916100e-01	  1.11920364e-01	 -3.73535380e-02	  2.29424730e-01	  -9.32872742e-02	  2.03605443e-02	 -3.48791992e-03	 -6.72346056e-02	  -1.00975513e-01	  1.01249397e-01	  6.72462434e-02	  1.31894112e-01	  -1.09031811e-01	  1.51922464e-01	 -3.04551810e-01	 -1.01340495e-01	  -1.33840442e-01	  5.75485826e-02	 -1.17028188e-02	  9.68937278e-02	   1.57857284e-01	  3.58421095e-02	  8.46522897e-02	  8.07631463e-02	  -7.90743604e-02	  1.17969096e-01	 -7.25787356e-02	  1.02176249e-01	  -1.65791288e-01	  8.68465751e-02	  7.56955817e-02	  8.07655230e-02	  -1.65316269e-01	 -1.25015303e-01	 -1.60121173e-02	  4.64685261e-02	  -7.07217380e-02	 -2.95535326e-01	  1.05644040e-01	 -4.85247001e-02	  -2.29435377e-02	 -1.47797212e-01	 -1.32555410e-01	 -8.15348327e-02	  -2.38798812e-01	 -6.08492410e-03	  6.36177212e-02	 -3.84520441e-02	  -2.39933059e-02	 -1.29839964e-03	  9.57796052e-02	  1.38203144e-01	   1.65072054e-01	 -1.23886652e-01	  1.36115193e-01	 -6.91136196e-02	  -3.48023772e-02	  3.35219838e-02	 -2.44097644e-03	  9.08081532e-02	  -1.33830935e-01	  9.14243236e-03	  2.42204115e-01	 -4.10006106e-01	  -6.88903183e-02	 -1.54251158e-01	  2.52989322e-01	  1.33555103e-02	  -1.65535863e-02	 -1.70436446e-02	 -1.18181303e-01	  3.34492058e-01	  -3.07851490e-02	  3.09080511e-01	  1.73458289e-02	  9.32481214e-02	  -1.12543060e-02	  1.98039748e-02	  4.31220867e-02	  4.47103009e-03	   2.43714839e-01	  3.16830091e-02	  2.51602527e-04	 -7.08409399e-02
-0.25645581	-0.06190251	 0.06122186	-0.051347  	 0.11697059	-0.18261877	  0.02436968	 0.04861586	 0.05238066	-0.0467923 	-0.13850689	 0.05332453	 -0.08432969	 0.05116041	 0.10679795	-0.25631309	 0.13441379	 0.03828676	  0.01165367	 0.36798701	 0.05330607	-0.04914252	 0.14652981	-0.12811007	 -0.0705171 	 0.1933753 	 0.06474488	 0.14802141	 0.25888401	 0.13484982	  0.04372509	 0.1271002 	 0.03388824	-0.14304586	 0.10908437	 0.07637297	 -0.3121672 	-0.21961708	 0.10009158	-0.23994684	 0.16935177	-0.0880985	 -0.10160046	 0.04700227	-0.11304466	-0.11212593	-0.18357868	-0.12269374	  0.04538826	 0.01799111	-0.04913692	 0.03578716	-0.1129915 	-0.20260584	 -0.00238919	-0.08952545	 0.20109092	 0.19969116	-0.03741596	-0.07975403	 -0.03422675	-0.07485225	-0.23669842	 0.0523883 	 0.25666216	-0.28945166	 -0.072322  	 0.21746132	 0.1484092 	 0.28797936	 0.07798042	-0.13126795	  0.12968564	 0.23796286	-0.23908788	 0.12286524	 0.10564235	-0.29309335	 -0.05960288	 0.02947943	 0.02339719	 0.2594758 	 0.00439263	-0.01708353	  0.01000218	 0.05798849	-0.02388186	-0.16203918	-0.07349686	-0.10468568	 -0.11185871	 0.21899392	 0.06573267	-0.14332287	 0.01144693	 0.21027234	 -0.06572212	-0.01606233	-0.13266957	 0.04359736	 0.06125979	-0.07474855	 -0.034528  	-0.14050353	 0.06153347	 0.03680509	 0.05615242	 0.03184998	  0.07051981	 0.01590355	-0.14318733	 0.08187942	-0.09439973	 0.17101462	 -0.02008733	-0.16737714	 0.30476895	-0.01651254	 0.17923024	-0.20905769
 0.17890938	-0.01714083	 0.09937265	-0.08784413	 0.11289407	 0.3580586	 -0.32842666	 0.15518372	 0.05140652	-0.08848926	 0.36071718	 0.06509662	  0.15928434	 0.07000092	-0.1725644 	-0.13179626	-0.00302182	-0.03298678	 -0.13040532	-0.0755749 	-0.08509222	-0.19676913	-0.09834507	 0.12077148	 -0.00618526	 0.02160004	-0.17053796	 0.30261749	 0.07111619	-0.05095491	 -0.02696984	-0.04282899	-0.00602069	 0.10536569	 0.03319564	-0.12516463	 -0.00644637	-0.02972019	-0.28530747	 0.20971309	 0.16459565	-0.16298656	 -0.10597587	 0.10935888	 0.03402158	-0.06558897	-0.04781321	 0.04499586	 -0.16280527	-0.13810113	-0.02851217	 0.049107  	 0.10771795	-0.10252884	 -0.08309611	-0.07487201	-0.20017819	 0.15777303	 0.05055879	 0.10106775	 -0.16006306	-0.20387191	-0.00831428	-0.13338742	-0.04496825	-0.0012952	  0.0796655 	-0.25905982	-0.24081509	-0.03989133	-0.10840538	-0.13724223	  0.28937763	-0.03372581	 0.19052193	-0.06643548	 0.31108591	 0.0401473	  0.19893244	-0.15818292	 0.05879817	 0.01925295	-0.24997805	 0.24342075	 -0.03161872	-0.127609  	-0.15143274	 0.13114458	 0.05791396	 0.03141584	 -0.06201035	-0.0637046 	-0.21436591	 0.0212725 	 0.04167076	 0.06552918	  0.0439764 	 0.16698086	 0.0286148 	 0.10664816	 0.10007787	-0.09794421	  0.31540716	-0.07682995	 0.14616272	 0.14577988	 0.07589494	-0.32610995	 -0.11507817	 0.02217553	-0.14151227	 0.04929529	-0.02029802	 0.04279442	  0.04814305	-0.0784467 	-0.08002035	-0.0527824 	 0.07253093	-0.00118331
-0.24056399	-0.1073959 	-0.06907222	-0.08125237	 0.06758801	 0.14775071	  0.00155951	-0.27435037	 0.15179324	 0.06708142	 0.16950975	 0.2639063	  0.06425843	 0.1413694 	-0.22186531	 0.04298907	-0.02241518	-0.11450395	  0.11572818	 0.10997902	 0.23163618	-0.05814603	 0.09425187	-0.17445439	 -0.09721187	 0.0714286 	-0.0484015 	 0.18064269	 0.09544051	-0.01723782	 -0.14162703	 0.05544346	 0.08535996	-0.13422599	 0.00366757	 0.17485736	 -0.04612621	-0.17391714	 0.0294452 	-0.1256091 	 0.10772666	 0.10493325	  0.11978111	-0.02721961	-0.00062749	-0.06012218	-0.04726219	-0.1706233	  0.10627087	-0.10457076	 0.03934526	-0.08449128	 0.06473073	-0.12449788	 -0.01412047	 0.00510716	-0.05959328	-0.020704  	-0.04557397	 0.04145842	  0.01445027	-0.01940746	 0.0485343 	-0.06603564	 0.14314181	-0.04078908	 -0.04114696	-0.04899076	-0.03461602	 0.17559995	 0.03333791	-0.08871174	  0.06597448	 0.09646963	-0.03813951	 0.12322144	-0.07976859	-0.02973908	  0.02119311	 0.15554434	 0.12631999	 0.21615705	-0.18705654	 0.04726642	 -0.10464419	 0.03143146	-0.03345085	-0.18891375	-0.1116672 	-0.08388026	 -0.04076091	-0.11809954	-0.05499287	-0.04249526	 0.09789509	 0.07611972	  0.09278025	 0.06625007	-0.01851999	 0.20656767	 0.07537384	 0.02676497	 -0.34170499	 0.06365826	-0.0567355 	-0.10661868	-0.08626792	-0.05827878	  0.13012818	-0.14754531	-0.08846932	-0.04678934	 0.0045135 	-0.03147036	  0.17452791	-0.26584446	 0.03578172	 0.07801311	 0.08106241	-0.090361  
 0.09407119	 0.06426743	 0.19605578	 0.09802808	 0.0664181 	-0.15157348	 -0.09680259	 0.25789487	-0.05873545	-0.15673989	-0.14083475	-0.16947642	  0.00475512	-0.03812338	 0.04569562	-0.20008676	 0.1593397 	 0.18566088	 -0.10773044	 0.221773  	-0.24097641	-0.16236988	-0.13077784	 0.17249468	  0.18646173	 0.04622779	-0.18231182	 0.0989734 	 0.03679886	 0.09627497	  0.08794539	-0.15108858	-0.08207566	 0.05063339	 0.19699849	-0.1471732	 -0.08971212	-0.04136735	-0.02300444	-0.01604821	 0.02326759	-0.13789429	 -0.23860879	 0.07005596	 0.10054567	-0.04876353	-0.1091867 	 0.07914796	 -0.06411611	-0.028359  	 0.04743128	 0.12418349	-0.10509657	-0.20063208	  0.07977448	-0.0622847 	 0.12059221	 0.11537809	 0.11902589	 0.02583883	 -0.17342201	-0.07456957	-0.36707047	-0.05088934	 0.04554277	-0.22934921	  0.02982897	 0.14046271	 0.10219561	-0.03140796	 0.03809503	-0.19077805	  0.19987626	 0.19340175	 0.05281788	-0.02072982	 0.23312065	-0.21541207	  0.00895107	-0.15574577	 0.06226597	 0.02859932	 0.05392431	 0.11803125	  0.0477096 	-0.02328555	 0.07136174	 0.12057918	-0.01314106	 0.0366876	 -0.02553414	 0.30077505	-0.04307044	-0.14261799	 0.15821579	 0.01594044	  0.10756466	-0.04344244	-0.12569423	-0.00350529	-0.09354828	-0.16709997	  0.31010443	-0.06070645	 0.1057624 	 0.18091539	 0.19586809	-0.18830809	 -0.24397621	 0.1269719 	-0.03271924	 0.16678506	 0.12379166	 0.3281391	 -0.26594904	 0.09723977	 0.03776135	-0.19769076	 0.0017329 	-0.21179998
 0.01844973	-0.0162023 	-0.0719946 	-0.02591315	 0.00654432	 0.07310785	 -0.02968706	-0.01539561	-0.019712  	 0.19231199	-0.09603527	 0.12354632	 -0.25859302	 0.09724192	-0.05204779	 0.01327341	-0.051148  	 0.04214411	  0.04154968	 0.16650002	 0.18917748	 0.11328884	 0.14334674	-0.21017352	 -0.41089046	 0.06558377	 0.21252185	 0.25954205	 0.22388978	 0.11678244	  0.09755909	 0.06661385	 0.10126109	-0.0434941 	-0.00132594	 0.10221757	 -0.25548151	-0.08303341	-0.08903637	-0.11584108	 0.07892602	-0.06983928	 -0.03026654	 0.00864689	-0.07526218	-0.20130816	-0.04980405	 0.00910646	 -0.13165845	 0.0296923 	 0.01582774	-0.25867   	 0.04708168	 0.02512502	 -0.11012191	-0.04106214	 0.07560838	 0.03555783	-0.06347805	-0.03865649	 -0.12291664	 0.07004692	 0.03896378	-0.0357005 	 0.1373795 	-0.0955339	 -0.06697553	-0.10623697	-0.12346502	 0.20677112	-0.03864268	 0.07346442	  0.07022774	 0.02377364	-0.15322483	-0.0827804 	-0.02195923	-0.07441446	  0.01150294	-0.00279592	-0.07322743	-0.06425894	 0.00047386	 0.07545869	  0.03147743	 0.03933221	-0.18150692	 0.03693219	 0.10730792	-0.04926002	  0.06323545	 0.06660923	-0.05246494	-0.03428978	-0.09523439	 0.14258663	 -0.10357418	-0.01864291	-0.05352445	-0.01932574	 0.25866058	-0.139928	  0.00529163	-0.07945441	 0.1407719 	 0.04001   	 0.12330795	-0.08776627	  0.00688912	-0.0983929 	-0.01068062	 0.01115798	-0.09129407	-0.13149999	 -0.05382528	-0.14687696	-0.01440283	-0.0278522 	 0.17047699	 0.07359357
  3.31230521e-01	 -3.60123403e-02	 -1.48060590e-01	 -4.58990820e-02	   6.04609177e-02	  4.30425927e-02	  2.68357550e-03	  1.09542124e-01	  -8.89169052e-02	  6.82995245e-02	  6.41656965e-02	  5.00404462e-02	  -1.05617456e-01	  4.24753986e-02	 -1.60451001e-03	 -4.44760732e-02	  -1.44988880e-01	 -1.88819066e-01	 -2.72053611e-02	 -3.34996819e-01	  -1.16021156e-01	  1.68399304e-01	 -1.22288577e-01	 -5.06818630e-02	  -1.10315420e-01	 -6.78233877e-02	  1.16732553e-01	  1.00806929e-01	  -4.01712693e-02	  4.65670899e-02	  3.33467908e-02	  4.59594615e-02	  -2.71519095e-01	  8.79396219e-03	 -1.02646537e-01	 -3.98666635e-02	   1.06371708e-01	  1.12771206e-01	 -2.70935744e-01	  3.28145176e-01	  -1.89533606e-01	 -5.94154261e-02	 -8.88991877e-02	  3.41760479e-02	   7.43650794e-02	 -1.33177163e-02	 -2.52081677e-02	  2.07940206e-01	  -1.54583931e-01	  1.11907236e-01	 -1.18941441e-01	 -1.33903995e-01	   2.07711831e-01	  6.60034791e-02	  1.03979006e-01	  6.65229261e-02	  -3.38465646e-02	  1.35433510e-01	  1.17497027e-01	  6.45599589e-02	  -1.79097503e-01	 -1.55456655e-04	  1.63785547e-01	 -6.79868683e-02	  -2.92447805e-01	  5.71790226e-02	  9.24012214e-02	 -1.59006596e-01	  -2.52210528e-01	 -1.72037244e-01	 -1.40633374e-01	  2.23566577e-01	  -5.77274896e-02	 -1.98961571e-01	  6.23067282e-02	 -2.21436396e-01	   1.19544081e-01	  1.30644888e-01	 -3.87687981e-02	 -1.65257007e-01	  -7.46234953e-02	 -2.38256454e-01	  7.48060420e-02	  1.33002281e-01	  -3.58363031e-04	 -1.19424529e-01	 -1.13751844e-01	  1.27960056e-01	   2.86390543e-01	 -1.97026089e-01	  2.33915493e-01	 -2.58935750e-01	  -1.40691847e-01	  6.35464713e-02	 -1.14042655e-01	  1.44558176e-01	  -2.51494199e-01	 -2.73302570e-02	  1.41552910e-01	 -3.14689547e-01	   1.15943536e-01	 -1.46657854e-01	  3.74199003e-01	 -3.65994349e-02	   1.84036717e-01	  1.57303020e-01	 -3.49584371e-02	  4.90985699e-02	  -2.10392118e-01	  2.24844918e-01	  9.86209437e-02	  5.77912368e-02	  -1.01124518e-01	 -1.30421251e-01	  1.63078979e-01	  3.10525484e-02	   1.00501008e-01	 -2.13066041e-02	  3.86734642e-02	  1.77661717e-01
 0.03752784	 0.18405984	-0.15107924	 0.04678646	 0.27116179	-0.29606262	  0.18465729	 0.13957605	-0.04603966	 0.24174486	-0.20940013	 0.05269373	 -0.37835747	 0.03739665	 0.19956553	-0.32190651	-0.00767865	 0.05598603	  0.11949168	-0.03802012	 0.02410787	 0.17047618	 0.10348689	-0.12599584	 -0.32905301	 0.22373812	 0.34961197	 0.3085711 	 0.34713537	-0.00921819	  0.08175492	 0.06201758	-0.1365892 	 0.08278026	-0.11394737	 0.12776831	 -0.29424211	-0.19784075	 0.00497358	-0.1060897 	-0.00924536	-0.09256321	  0.02468891	 0.06799068	-0.08853409	-0.14673582	-0.12800939	 0.01728266	 -0.16321413	-0.08803377	-0.07411342	-0.19882716	-0.08245888	-0.19203246	 -0.0657119 	-0.1509545 	 0.3992213 	 0.20086861	-0.11135271	-0.07075954	 -0.16610628	 0.07251882	-0.09995543	 0.03773465	 0.17196186	-0.18977505	  0.07913702	 0.12841472	-0.01971255	 0.25618076	 0.11202765	 0.09889415	  0.13530873	 0.02185092	-0.22234558	 0.03670516	 0.04079362	-0.20245329	 -0.13664024	-0.10277491	-0.12982136	 0.12439402	 0.19577348	 0.03974073	 -0.06447401	 0.05107369	-0.14713804	-0.03395448	 0.27159372	-0.22087628	  0.22421224	 0.15080208	-0.03626324	-0.14632392	-0.07309885	 0.20326854	 -0.4905785 	-0.03347097	-0.01665456	-0.25406009	 0.26252717	-0.32377151	  0.11830431	-0.12978454	 0.15970938	 0.13258439	 0.16706298	 0.24592511	 -0.1611394 	 0.24050793	-0.20908135	 0.17924333	-0.03462098	-0.03504155	  0.057225  	-0.10023481	 0.36705345	-0.03610718	 0.13723321	-0.17057265
-0.32528186	 0.02357549	-0.02430007	 0.13532954	-0.06907922	-0.20386064	  0.14389434	-0.10326783	-0.09888428	-0.02099658	-0.35397768	 0.0488049	 -0.08013576	-0.06800587	 0.07172322	-0.03858063	 0.07098518	 0.12816688	  0.06848685	 0.18026613	 0.09678662	 0.00553577	 0.07169545	-0.04627798	  0.02549956	 0.07961554	 0.17293797	-0.26481318	 0.0678312 	-0.05084704	  0.03666582	-0.00775388	 0.15570158	-0.15875079	 0.11696459	 0.11132836	 -0.10175584	-0.11109898	 0.30496565	-0.2079825 	-0.0316037 	 0.1348761	  0.09580045	-0.12534477	-0.01647367	 0.02176435	-0.00844707	-0.10805111	  0.19597556	-0.0041954 	 0.14940993	 0.07364181	-0.01469471	 0.10826083	  0.09443159	-0.03395248	 0.22535633	-0.10927861	-0.18469112	-0.11655916	  0.1805187 	 0.05839958	-0.1226205 	 0.21691643	 0.11622112	-0.081242	  0.039664  	 0.24222194	 0.29602736	 0.13963008	 0.16761062	 0.04722743	 -0.14979172	 0.05903384	-0.22282669	 0.19301203	-0.35912699	-0.0397025	 -0.16822433	 0.00076401	 0.032099  	-0.04787089	 0.07133774	-0.12734525	 -0.07604086	 0.03281982	 0.20918471	-0.08197924	-0.00653723	-0.01450336	 -0.05688157	 0.02019007	 0.23924085	 0.03531548	-0.09097997	 0.00773274	  0.02105247	-0.08040236	-0.08384686	-0.01416829	-0.06634147	-0.08942243	 -0.34625387	 0.00745716	-0.06342989	-0.13993993	 0.01360427	 0.22350882	  0.15854736	-0.09620823	 0.10181173	-0.021102  	-0.04579049	-0.03604453	 -0.10182506	-0.01065954	 0.03286888	-0.03367596	 0.01217982	-0.05109189
